CustomerID,CustomerName,CustomerSegment,SignupDate,Country
606,Customer 606,Retail,2016-07-22,Spain
607,Customer 607,Retail,2018-04-02,Sweden
608,Customer 608,Retail,2017-04-11,USA
609,Customer 609,Wholesale,2024-10-08,Germany
610,Customer 610,Wholesale,2016-09-01,France
611,Customer 611,Retail,2015-01-16,Netherlands
612,Customer 612,Online,2024-05-08,USA
613,Customer 613,Wholesale,2023-08-16,France
614,Customer 614,Retail,2018-10-01,Spain
615,Customer 615,Online,2015-03-13,Sweden
616,Customer 616,Online,2015-09-27,France
617,Customer 617,Retail,2015-10-14,UK
618,Customer 618,Retail,2015-03-07,UK
619,Customer 619,Online,2017-05-29,Germany
620,Customer 620,Online,2015-03-09,Germany
621,Customer 621,Retail,2018-05-01,France
622,Customer 622,Retail,2023-07-24,USA
623,Customer 623,Retail,2023-04-16,USA
624,Customer 624,Retail,2018-11-03,Spain
625,Customer 625,Wholesale,2017-08-31,USA
626,Customer 626,Retail,2023-11-14,Germany
627,Customer 627,Retail,2024-07-12,USA
628,Customer 628,Online,2016-05-22,Spain
629,Customer 629,Retail,2024-11-17,UK
630,Customer 630,Retail,2022-11-24,USA
631,Customer 631,Online,2018-01-30,USA
632,Customer 632,Online,2017-06-04,Germany
633,Customer 633,Wholesale,2022-10-12,France
634,Customer 634,Wholesale,2021-10-05,UK
635,Customer 635,Retail,2020-06-10,Sweden
636,Customer 636,Retail,2017-02-13,France
637,Customer 637,Wholesale,2021-11-30,Sweden
638,Customer 638,Retail,2017-07-14,Spain
639,Customer 639,Retail,2015-04-30,Spain
640,Customer 640,Retail,2020-04-22,France
641,Customer 641,Retail,2024-03-16,Germany
642,Customer 642,Retail,2016-05-02,Italy
643,Customer 643,Retail,2023-11-07,Sweden
644,Customer 644,Retail,2020-10-26,Germany
645,Customer 645,Retail,2023-07-07,Italy
646,Customer 646,Online,2024-06-27,Italy
647,Customer 647,Wholesale,2016-03-16,Germany
648,Customer 648,Wholesale,2024-11-20,Italy
649,Customer 649,Online,2016-04-06,Italy
650,Customer 650,Retail,2016-09-03,Italy
651,Customer 651,Retail,2018-08-10,UK
652,Customer 652,Wholesale,2024-07-03,Spain
653,Customer 653,Wholesale,2019-07-18,Italy
654,Customer 654,Online,2017-07-05,Spain
655,Customer 655,Retail,2023-08-30,Netherlands
656,Customer 656,Retail,2022-04-10,Spain
657,Customer 657,Retail,2015-01-06,Netherlands
658,Customer 658,Retail,2016-11-11,UK
659,Customer 659,Wholesale,2023-01-21,Spain
660,Customer 660,Wholesale,2021-05-07,France
661,Customer 661,Retail,2019-07-02,USA
662,Customer 662,Partner,2022-10-29,UK
663,Customer 663,Wholesale,2022-02-19,USA
664,Customer 664,Retail,2015-04-09,France
665,Customer 665,Retail,2016-06-09,Germany
666,Customer 666,Retail,2021-02-19,Germany
667,Customer 667,Retail,2018-03-26,Italy
668,Customer 668,Retail,2019-08-17,Sweden
669,Customer 669,Retail,2018-02-12,Germany
670,Customer 670,Retail,2016-01-31,UK
671,Customer 671,Retail,2017-02-08,Germany
672,Customer 672,Online,2020-01-01,UK
673,Customer 673,Retail,2023-05-30,UK
674,Customer 674,Wholesale,2019-03-26,USA
675,Customer 675,Retail,2023-01-06,Germany
676,Customer 676,Partner,2023-12-30,Spain
677,Customer 677,Retail,2022-08-24,Netherlands
678,Customer 678,Retail,2016-11-13,Germany
679,Customer 679,Partner,2019-04-06,Germany
680,Customer 680,Online,2015-01-15,Germany
681,Customer 681,Online,2024-07-22,Italy
682,Customer 682,Retail,2021-08-12,Spain
683,Customer 683,Retail,2022-05-09,Spain
684,Customer 684,Wholesale,2022-12-10,UK
685,Customer 685,Online,2018-05-21,Spain
686,Customer 686,Wholesale,2022-07-10,UK
687,Customer 687,Wholesale,2015-01-05,Netherlands
688,Customer 688,Retail,2021-03-28,USA
689,Customer 689,Online,2023-12-17,UK
690,Customer 690,Retail,2020-03-23,Germany
691,Customer 691,Retail,2018-11-26,France
692,Customer 692,Retail,2023-10-26,Sweden
693,Customer 693,Wholesale,2019-05-27,France
694,Customer 694,Retail,2024-10-03,Italy
695,Customer 695,Retail,2023-05-18,Germany
696,Customer 696,Wholesale,2024-01-11,Sweden
697,Customer 697,Retail,2022-03-18,UK
698,Customer 698,Wholesale,2015-06-18,Germany
699,Customer 699,Retail,2022-09-09,Sweden
700,Customer 700,Retail,2017-03-02,Italy
701,Customer 701,Wholesale,2017-09-26,Spain
702,Customer 702,Retail,2015-06-01,UK
703,Customer 703,Retail,2023-05-22,Netherlands
704,Customer 704,Retail,2021-03-21,Germany
705,Customer 705,Retail,2016-05-18,Spain
706,Customer 706,Partner,2019-04-23,Sweden
707,Customer 707,Retail,2020-09-22,Italy
708,Customer 708,Online,2022-07-07,Spain
709,Customer 709,Retail,2016-05-18,UK
710,Customer 710,Wholesale,2024-01-26,Italy
711,Customer 711,Online,2023-02-25,Italy
712,Customer 712,Wholesale,2017-04-22,Italy
713,Customer 713,Retail,2015-12-17,Sweden
714,Customer 714,Retail,2020-09-01,USA
715,Customer 715,Retail,2019-07-18,Italy
716,Customer 716,Online,2016-08-20,USA
717,Customer 717,Online,2017-12-02,Spain
718,Customer 718,Partner,2021-11-18,Netherlands
719,Customer 719,Retail,2015-02-09,USA
720,Customer 720,Online,2021-06-08,Spain
721,Customer 721,Online,2015-06-24,USA
722,Customer 722,Retail,2017-09-25,Spain
723,Customer 723,Retail,2024-11-12,Spain
724,Customer 724,Online,2019-01-24,Sweden
725,Customer 725,Wholesale,2022-04-22,Netherlands
726,Customer 726,Online,2018-05-01,Italy
727,Customer 727,Retail,2021-04-10,Netherlands
728,Customer 728,Online,2017-04-15,Netherlands
729,Customer 729,Retail,2021-05-16,Italy
730,Customer 730,Retail,2017-11-25,Spain
731,Customer 731,Retail,2022-02-17,Italy
732,Customer 732,Online,2017-06-16,Spain
733,Customer 733,Wholesale,2019-04-13,Italy
734,Customer 734,Wholesale,2023-10-31,Sweden
735,Customer 735,Retail,2017-11-12,France
736,Customer 736,Online,2022-07-29,USA
737,Customer 737,Retail,2017-07-20,Netherlands
738,Customer 738,Online,2020-11-08,Spain
739,Customer 739,Retail,2021-09-03,Germany
740,Customer 740,Retail,2024-05-23,Italy
741,Customer 741,Retail,2022-02-10,Italy
742,Customer 742,Retail,2023-02-26,UK
743,Customer 743,Online,2018-06-05,Germany
744,Customer 744,Wholesale,2018-05-10,Germany
745,Customer 745,Retail,2018-10-05,Sweden
746,Customer 746,Online,2017-11-27,Netherlands
747,Customer 747,Retail,2022-08-12,France
748,Customer 748,Wholesale,2016-05-14,USA
749,Customer 749,Online,2019-09-19,France
750,Customer 750,Wholesale,2023-07-12,USA
751,Customer 751,Retail,2022-12-28,Spain
752,Customer 752,Online,2022-01-08,Netherlands
753,Customer 753,Wholesale,2020-10-16,France
754,Customer 754,Retail,2019-10-30,UK
755,Customer 755,Retail,2020-12-10,USA
756,Customer 756,Online,2019-09-05,France
757,Customer 757,Wholesale,2015-12-02,Netherlands
758,Customer 758,Wholesale,2018-03-22,UK
759,Customer 759,Online,2023-04-10,Netherlands
760,Customer 760,Online,2017-02-17,Germany
761,Customer 761,Retail,2018-03-31,Italy
762,Customer 762,Retail,2023-12-30,Spain
763,Customer 763,Retail,2020-04-17,Sweden
764,Customer 764,Online,2024-06-09,Netherlands
765,Customer 765,Retail,2019-01-06,Spain
766,Customer 766,Wholesale,2021-10-06,Netherlands
767,Customer 767,Online,2019-04-11,Germany
768,Customer 768,Online,2017-07-27,Netherlands
769,Customer 769,Retail,2017-03-14,Netherlands
770,Customer 770,Online,2020-04-19,France
771,Customer 771,Retail,2016-09-25,Italy
772,Customer 772,Online,2018-06-07,Germany
773,Customer 773,Retail,2017-12-18,UK
774,Customer 774,Retail,2020-11-13,Italy
775,Customer 775,Online,2018-07-09,USA
776,Customer 776,Retail,2015-12-20,France
777,Customer 777,Retail,2024-04-06,Italy
778,Customer 778,Online,2018-03-05,USA
779,Customer 779,Online,2020-02-29,Germany
780,Customer 780,Wholesale,2019-12-24,Netherlands
781,Customer 781,Wholesale,2017-08-24,Spain
782,Customer 782,Wholesale,2023-02-18,Italy
783,Customer 783,Retail,2021-11-25,Italy
784,Customer 784,Retail,2021-10-13,USA
785,Customer 785,Retail,2023-04-11,Sweden
786,Customer 786,Online,2022-01-28,USA
787,Customer 787,Wholesale,2018-03-15,Spain
788,Customer 788,Retail,2019-03-28,USA
789,Customer 789,Retail,2020-11-04,USA
790,Customer 790,Online,2015-04-19,Italy
791,Customer 791,Retail,2024-07-26,Spain
792,Customer 792,Wholesale,2018-09-30,Spain
793,Customer 793,Wholesale,2024-02-20,Netherlands
794,Customer 794,Wholesale,2019-10-24,Italy
795,Customer 795,Retail,2017-09-20,Netherlands
796,Customer 796,Online,2019-02-26,Germany
797,Customer 797,Online,2018-09-18,Sweden
798,Customer 798,Wholesale,2017-04-01,Sweden
799,Customer 799,Wholesale,2024-07-16,Germany
800,Customer 800,Online,2017-07-25,Sweden
801,Customer 801,Online,2023-05-11,Sweden
802,Customer 802,Retail,2022-05-20,Italy
803,Customer 803,Wholesale,2015-07-10,USA
804,Customer 804,Wholesale,2020-06-19,France
805,Customer 805,Retail,2017-07-21,Germany
806,Customer 806,Online,2015-05-22,Germany
807,Customer 807,Online,2020-03-07,Italy
808,Customer 808,Online,2023-08-11,Netherlands
809,Customer 809,Retail,2022-11-27,Italy
810,Customer 810,Retail,2023-11-13,France
811,Customer 811,Partner,2021-01-24,France
812,Customer 812,Online,2016-07-19,Sweden
813,Customer 813,Retail,2018-07-06,Spain
814,Customer 814,Online,2019-01-02,Sweden
815,Customer 815,Online,2018-02-08,Italy
816,Customer 816,Wholesale,2017-01-13,Germany
817,Customer 817,Wholesale,2016-11-03,Netherlands
818,Customer 818,Retail,2022-12-21,Sweden
819,Customer 819,Retail,2022-11-26,Netherlands
820,Customer 820,Retail,2016-06-14,Sweden
821,Customer 821,Online,2018-08-06,Sweden
822,Customer 822,Retail,2023-04-10,UK
823,Customer 823,Retail,2016-07-15,UK
824,Customer 824,Retail,2019-03-14,Sweden
825,Customer 825,Wholesale,2021-01-31,USA
826,Customer 826,Online,2015-10-29,Germany
827,Customer 827,Retail,2015-07-04,Sweden
828,Customer 828,Retail,2024-05-03,UK
829,Customer 829,Online,2016-05-24,Netherlands
830,Customer 830,Retail,2022-11-06,Germany
831,Customer 831,Retail,2018-08-26,Italy
832,Customer 832,Retail,2024-10-18,Germany
833,Customer 833,Retail,2018-10-01,UK
834,Customer 834,Retail,2023-08-19,Netherlands
835,Customer 835,Retail,2024-06-07,Germany
836,Customer 836,Retail,2021-01-12,France
837,Customer 837,Online,2022-10-05,USA
838,Customer 838,Retail,2017-03-05,Spain
839,Customer 839,Wholesale,2021-10-15,Netherlands
840,Customer 840,Wholesale,2019-03-04,UK
841,Customer 841,Retail,2017-01-30,Italy
842,Customer 842,Wholesale,2021-01-03,Spain
843,Customer 843,Retail,2021-12-03,USA
844,Customer 844,Partner,2016-03-10,Netherlands
845,Customer 845,Retail,2019-03-23,Sweden
846,Customer 846,Retail,2020-07-31,Netherlands
847,Customer 847,Retail,2019-09-03,France
848,Customer 848,Partner,2015-03-10,France
849,Customer 849,Wholesale,2019-06-18,France
850,Customer 850,Wholesale,2020-03-19,France
851,Customer 851,Retail,2023-01-01,UK
852,Customer 852,Online,2021-02-11,Netherlands
853,Customer 853,Retail,2023-01-30,UK
854,Customer 854,Online,2022-06-22,Germany
855,Customer 855,Retail,2021-03-01,Italy
856,Customer 856,Retail,2016-07-07,Germany
857,Customer 857,Retail,2020-08-22,Italy
858,Customer 858,Retail,2022-06-06,USA
859,Customer 859,Wholesale,2018-07-21,Sweden
860,Customer 860,Retail,2024-03-23,Germany
861,Customer 861,Online,2020-09-29,USA
862,Customer 862,Retail,2016-05-14,Sweden
863,Customer 863,Wholesale,2021-08-13,USA
864,Customer 864,Retail,2022-08-03,USA
865,Customer 865,Retail,2021-08-01,France
866,Customer 866,Wholesale,2023-06-02,Spain
867,Customer 867,Retail,2024-02-08,Spain
868,Customer 868,Retail,2024-09-16,UK
869,Customer 869,Online,2022-12-04,USA
870,Customer 870,Online,2019-03-10,France
871,Customer 871,Retail,2021-04-22,Germany
872,Customer 872,Retail,2023-10-27,Germany
873,Customer 873,Wholesale,2019-02-20,UK
874,Customer 874,Retail,2015-10-06,UK
875,Customer 875,Retail,2017-12-18,USA
876,Customer 876,Retail,2016-03-21,Sweden
877,Customer 877,Online,2020-11-30,USA
878,Customer 878,Wholesale,2017-04-15,Sweden
879,Customer 879,Retail,2017-01-24,Germany
880,Customer 880,Retail,2020-01-20,Germany
881,Customer 881,Retail,2019-05-12,Germany
882,Customer 882,Wholesale,2019-02-21,Germany
883,Customer 883,Retail,2018-12-01,Spain
884,Customer 884,Retail,2021-08-11,USA
885,Customer 885,Online,2017-12-19,USA
886,Customer 886,Retail,2021-07-04,Germany
887,Customer 887,Wholesale,2022-08-07,France
888,Customer 888,Retail,2024-09-10,Germany
889,Customer 889,Retail,2023-05-12,Italy
890,Customer 890,Retail,2019-05-10,Netherlands
891,Customer 891,Online,2020-03-23,Netherlands
892,Customer 892,Online,2022-07-30,UK
893,Customer 893,Online,2023-08-01,Italy
894,Customer 894,Retail,2021-02-09,France
895,Customer 895,Wholesale,2017-10-19,UK
896,Customer 896,Retail,2021-06-16,Netherlands
897,Customer 897,Retail,2019-04-11,France
898,Customer 898,Online,2015-06-26,UK
899,Customer 899,Retail,2024-12-25,Germany
900,Customer 900,Retail,2024-08-01,Sweden
901,Customer 901,Retail,2023-08-11,Germany
902,Customer 902,Retail,2017-04-26,France
903,Customer 903,Retail,2023-11-13,UK
904,Customer 904,Wholesale,2018-06-02,Spain
905,Customer 905,Retail,2019-05-20,France
906,Customer 906,Online,2019-05-24,Sweden
907,Customer 907,Online,2020-05-29,France
908,Customer 908,Retail,2020-08-18,Sweden
909,Customer 909,Retail,2015-08-24,Italy
910,Customer 910,Retail,2016-12-10,USA
911,Customer 911,Wholesale,2023-02-19,France
912,Customer 912,Retail,2022-06-25,Spain
913,Customer 913,Wholesale,2017-03-04,Germany
914,Customer 914,Retail,2023-06-27,UK
915,Customer 915,Wholesale,2022-10-26,USA
916,Customer 916,Retail,2020-04-18,UK
917,Customer 917,Retail,2019-07-28,Germany
918,Customer 918,Online,2015-01-27,France
919,Customer 919,Online,2022-02-10,Italy
920,Customer 920,Retail,2023-12-12,Spain
921,Customer 921,Online,2018-05-11,USA
922,Customer 922,Retail,2015-03-26,Spain
923,Customer 923,Online,2020-01-30,Sweden
924,Customer 924,Online,2023-06-29,Netherlands
925,Customer 925,Retail,2021-11-18,Spain
926,Customer 926,Retail,2018-01-27,Spain
927,Customer 927,Retail,2018-04-28,Spain
928,Customer 928,Wholesale,2015-01-12,Germany
929,Customer 929,Wholesale,2017-10-09,Spain
930,Customer 930,Retail,2023-06-29,Italy
931,Customer 931,Retail,2019-10-15,Spain
932,Customer 932,Online,2023-07-07,Germany
933,Customer 933,Partner,2020-02-20,Sweden
934,Customer 934,Wholesale,2022-03-04,UK
935,Customer 935,Retail,2018-08-10,Germany
936,Customer 936,Retail,2018-10-15,Netherlands
937,Customer 937,Retail,2019-08-06,Netherlands
938,Customer 938,Online,2023-02-09,Italy
939,Customer 939,Retail,2015-06-29,Sweden
940,Customer 940,Wholesale,2017-03-07,Italy
941,Customer 941,Retail,2023-09-19,France
942,Customer 942,Wholesale,2019-01-07,Germany
943,Customer 943,Wholesale,2023-06-20,UK
944,Customer 944,Online,2023-10-22,France
945,Customer 945,Retail,2020-07-17,France
946,Customer 946,Retail,2024-10-10,USA
947,Customer 947,Retail,2023-10-23,Spain
948,Customer 948,Online,2021-10-24,France
949,Customer 949,Online,2017-06-05,France
950,Customer 950,Wholesale,2021-10-04,Italy
951,Customer 951,Wholesale,2024-04-10,UK
952,Customer 952,Wholesale,2018-04-04,France
953,Customer 953,Retail,2019-08-03,Sweden
954,Customer 954,Online,2023-12-19,Netherlands
955,Customer 955,Retail,2019-02-28,UK
956,Customer 956,Retail,2021-11-20,Spain
957,Customer 957,Wholesale,2022-07-23,Netherlands
958,Customer 958,Retail,2021-08-29,Italy
959,Customer 959,Retail,2021-06-19,Sweden
960,Customer 960,Online,2017-02-09,Netherlands
961,Customer 961,Retail,2018-07-02,USA
962,Customer 962,Wholesale,2017-08-16,USA
963,Customer 963,Retail,2017-07-05,Spain
964,Customer 964,Retail,2020-09-01,Spain
965,Customer 965,Retail,2019-11-17,Netherlands
966,Customer 966,Retail,2015-12-05,Italy
967,Customer 967,Online,2019-02-25,Sweden
968,Customer 968,Retail,2022-11-10,Italy
969,Customer 969,Wholesale,2024-10-22,Sweden
970,Customer 970,Retail,2021-08-10,Germany
971,Customer 971,Wholesale,2018-10-27,France
972,Customer 972,Online,2017-07-03,France
973,Customer 973,Online,2020-01-28,Sweden
974,Customer 974,Retail,2024-01-04,France
975,Customer 975,Retail,2016-04-19,UK
976,Customer 976,Retail,2018-12-17,Germany
977,Customer 977,Wholesale,2018-10-11,Netherlands
978,Customer 978,Retail,2019-01-23,France
979,Customer 979,Retail,2024-10-14,UK
980,Customer 980,Wholesale,2020-09-05,Sweden
981,Customer 981,Retail,2023-03-09,Sweden
982,Customer 982,Online,2022-10-20,UK
983,Customer 983,Retail,2017-03-11,USA
984,Customer 984,Retail,2022-12-17,UK
985,Customer 985,Online,2018-05-31,Spain
986,Customer 986,Retail,2017-05-13,Italy
987,Customer 987,Wholesale,2022-06-30,UK
988,Customer 988,Retail,2018-03-17,Spain
989,Customer 989,Retail,2024-07-27,Spain
990,Customer 990,Online,2017-01-08,USA
991,Customer 991,Online,2018-10-06,Netherlands
992,Customer 992,Wholesale,2023-12-02,USA
993,Customer 993,Retail,2021-09-28,Sweden
994,Customer 994,Wholesale,2017-09-08,Sweden
995,Customer 995,Retail,2021-10-12,UK
996,Customer 996,Retail,2020-09-19,USA
997,Customer 997,Online,2023-01-31,USA
998,Customer 998,Retail,2017-10-08,Netherlands
999,Customer 999,Partner,2024-06-26,Italy
1000,Customer 1000,Retail,2022-07-13,France
1001,Customer 1001,Retail,2020-10-27,Sweden
1002,Customer 1002,Wholesale,2016-12-17,UK
1003,Customer 1003,Online,2019-12-13,Sweden
1004,Customer 1004,Online,2022-02-04,Netherlands
1005,Customer 1005,Online,2019-01-13,UK
1006,Customer 1006,Wholesale,2021-11-26,Sweden
1007,Customer 1007,Wholesale,2018-03-11,UK
1008,Customer 1008,Online,2024-02-05,USA
1009,Customer 1009,Retail,2021-05-30,Italy
1010,Customer 1010,Retail,2016-09-01,USA
1011,Customer 1011,Retail,2020-12-23,Spain
1012,Customer 1012,Partner,2021-12-06,Germany
1013,Customer 1013,Online,2019-12-18,Germany
1014,Customer 1014,Retail,2018-08-28,Netherlands
1015,Customer 1015,Online,2022-11-01,Germany
1016,Customer 1016,Online,2016-07-08,Netherlands
1017,Customer 1017,Retail,2019-07-14,France
1018,Customer 1018,Wholesale,2019-10-22,USA
1019,Customer 1019,Online,2015-02-15,Sweden
1020,Customer 1020,Retail,2018-06-13,Spain
1021,Customer 1021,Wholesale,2017-12-07,Spain
1022,Customer 1022,Retail,2021-02-23,Germany
1023,Customer 1023,Online,2020-11-01,Italy
1024,Customer 1024,Partner,2016-06-26,France
1025,Customer 1025,Online,2023-11-07,Netherlands
1026,Customer 1026,Retail,2018-12-22,France
1027,Customer 1027,Online,2020-10-19,Germany
1028,Customer 1028,Online,2022-01-11,Netherlands
1029,Customer 1029,Retail,2020-06-15,Netherlands
1030,Customer 1030,Online,2023-01-24,Germany
1031,Customer 1031,Retail,2017-07-01,Sweden
1032,Customer 1032,Wholesale,2023-07-21,USA
1033,Customer 1033,Retail,2017-12-04,Italy
1034,Customer 1034,Retail,2021-05-29,France
1035,Customer 1035,Retail,2023-03-05,Spain
1036,Customer 1036,Wholesale,2017-03-22,Germany
1037,Customer 1037,Retail,2019-01-28,USA
1038,Customer 1038,Online,2020-03-23,Spain
1039,Customer 1039,Retail,2019-04-23,Sweden
1040,Customer 1040,Retail,2017-05-16,France
1041,Customer 1041,Wholesale,2021-08-24,Germany
1042,Customer 1042,Online,2023-05-13,Netherlands
1043,Customer 1043,Retail,2019-11-02,Sweden
1044,Customer 1044,Wholesale,2024-09-19,Sweden
1045,Customer 1045,Online,2021-04-28,Italy
1046,Customer 1046,Wholesale,2016-08-02,Germany
1047,Customer 1047,Retail,2023-11-25,Sweden
1048,Customer 1048,Retail,2021-08-01,Italy
1049,Customer 1049,Online,2018-12-13,USA
1050,Customer 1050,Retail,2016-11-28,USA
1051,Customer 1051,Online,2020-05-30,Sweden
1052,Customer 1052,Wholesale,2023-12-17,France
1053,Customer 1053,Online,2023-06-12,Italy
1054,Customer 1054,Online,2021-10-26,Germany
1055,Customer 1055,Partner,2016-12-26,USA
1056,Customer 1056,Retail,2015-10-13,Germany
1057,Customer 1057,Online,2020-03-06,France
1058,Customer 1058,Retail,2024-02-12,Italy
1059,Customer 1059,Retail,2016-07-23,Germany
1060,Customer 1060,Wholesale,2024-11-28,Spain
1061,Customer 1061,Online,2022-11-27,Germany
1062,Customer 1062,Partner,2020-05-18,UK
1063,Customer 1063,Online,2019-02-22,UK
1064,Customer 1064,Retail,2016-05-12,Netherlands
1065,Customer 1065,Retail,2020-04-01,France
1066,Customer 1066,Online,2016-12-05,France
